product_id,image_path,category
173151064,dataset/polyvore_outfits/images/173151064.jpg,all-body
210273576,dataset/polyvore_outfits/images/210273576.jpg,all-body
199745325,dataset/polyvore_outfits/images/199745325.jpg,all-body
167111350,dataset/polyvore_outfits/images/167111350.jpg,all-body
212788935,dataset/polyvore_outfits/images/212788935.jpg,all-body
190950898,dataset/polyvore_outfits/images/190950898.jpg,all-body
178240902,dataset/polyvore_outfits/images/178240902.jpg,all-body
205296998,dataset/polyvore_outfits/images/205296998.jpg,all-body
198171110,dataset/polyvore_outfits/images/198171110.jpg,all-body
138295228,dataset/polyvore_outfits/images/138295228.jpg,all-body
135600013,dataset/polyvore_outfits/images/135600013.jpg,all-body
177077678,dataset/polyvore_outfits/images/177077678.jpg,bags
208683971,dataset/polyvore_outfits/images/208683971.jpg,bags
195491683,dataset/polyvore_outfits/images/195491683.jpg,bags
183762840,dataset/polyvore_outfits/images/183762840.jpg,bags
128081688,dataset/polyvore_outfits/images/128081688.jpg,bags
173064296,dataset/polyvore_outfits/images/173064296.jpg,bags
181169358,dataset/polyvore_outfits/images/181169358.jpg,bags
213052508,dataset/polyvore_outfits/images/213052508.jpg,bags
156617548,dataset/polyvore_outfits/images/156617548.jpg,bags
204133074,dataset/polyvore_outfits/images/204133074.jpg,bags
161502551,dataset/polyvore_outfits/images/161502551.jpg,bags
109462712,dataset/polyvore_outfits/images/109462712.jpg,bags
110225910,dataset/polyvore_outfits/images/110225910.jpg,bags
208904076,dataset/polyvore_outfits/images/208904076.jpg,bags
160131081,dataset/polyvore_outfits/images/160131081.jpg,bags
136834640,dataset/polyvore_outfits/images/136834640.jpg,bags
115648513,dataset/polyvore_outfits/images/115648513.jpg,bags
156904944,dataset/polyvore_outfits/images/156904944.jpg,bags
152705368,dataset/polyvore_outfits/images/152705368.jpg,bags
184516271,dataset/polyvore_outfits/images/184516271.jpg,bags
147820123,dataset/polyvore_outfits/images/147820123.jpg,bags
36246909,dataset/polyvore_outfits/images/36246909.jpg,bags
100680008,dataset/polyvore_outfits/images/100680008.jpg,bags
163004586,dataset/polyvore_outfits/images/163004586.jpg,bags
163683702,dataset/polyvore_outfits/images/163683702.jpg,bags
78021763,dataset/polyvore_outfits/images/78021763.jpg,bags
192668731,dataset/polyvore_outfits/images/192668731.jpg,bags
202727608,dataset/polyvore_outfits/images/202727608.jpg,bags
201668631,dataset/polyvore_outfits/images/201668631.jpg,bags
204468294,dataset/polyvore_outfits/images/204468294.jpg,bags
212088933,dataset/polyvore_outfits/images/212088933.jpg,bags
213175628,dataset/polyvore_outfits/images/213175628.jpg,bags
185926014,dataset/polyvore_outfits/images/185926014.jpg,bags
130737214,dataset/polyvore_outfits/images/130737214.jpg,bags
188645157,dataset/polyvore_outfits/images/188645157.jpg,bags
206109474,dataset/polyvore_outfits/images/206109474.jpg,bags
132033634,dataset/polyvore_outfits/images/132033634.jpg,bags
201010619,dataset/polyvore_outfits/images/201010619.jpg,bags
204223491,dataset/polyvore_outfits/images/204223491.jpg,bags
181127013,dataset/polyvore_outfits/images/181127013.jpg,bags
172968831,dataset/polyvore_outfits/images/172968831.jpg,bags
159155121,dataset/polyvore_outfits/images/159155121.jpg,bags
35307157,dataset/polyvore_outfits/images/35307157.jpg,bags
189762314,dataset/polyvore_outfits/images/189762314.jpg,bags
204074550,dataset/polyvore_outfits/images/204074550.jpg,bags
144715314,dataset/polyvore_outfits/images/144715314.jpg,bags
136297493,dataset/polyvore_outfits/images/136297493.jpg,bags
176095195,dataset/polyvore_outfits/images/176095195.jpg,bags
140154991,dataset/polyvore_outfits/images/140154991.jpg,bags
135842486,dataset/polyvore_outfits/images/135842486.jpg,bags
155946677,dataset/polyvore_outfits/images/155946677.jpg,bags
201490058,dataset/polyvore_outfits/images/201490058.jpg,bags
135959358,dataset/polyvore_outfits/images/135959358.jpg,bags
33327295,dataset/polyvore_outfits/images/33327295.jpg,bags
137622017,dataset/polyvore_outfits/images/137622017.jpg,bags
154048943,dataset/polyvore_outfits/images/154048943.jpg,bags
177901600,dataset/polyvore_outfits/images/177901600.jpg,bags
210946315,dataset/polyvore_outfits/images/210946315.jpg,bags
206652716,dataset/polyvore_outfits/images/206652716.jpg,bags
181067039,dataset/polyvore_outfits/images/181067039.jpg,bags
183425241,dataset/polyvore_outfits/images/183425241.jpg,bags
202996585,dataset/polyvore_outfits/images/202996585.jpg,bags
205156484,dataset/polyvore_outfits/images/205156484.jpg,bags
95822426,dataset/polyvore_outfits/images/95822426.jpg,bags
183757371,dataset/polyvore_outfits/images/183757371.jpg,bags
114367438,dataset/polyvore_outfits/images/114367438.jpg,bags
60129836,dataset/polyvore_outfits/images/60129836.jpg,bags
202564946,dataset/polyvore_outfits/images/202564946.jpg,bags
182270989,dataset/polyvore_outfits/images/182270989.jpg,bags
161493019,dataset/polyvore_outfits/images/161493019.jpg,bags
79621291,dataset/polyvore_outfits/images/79621291.jpg,bags
137631240,dataset/polyvore_outfits/images/137631240.jpg,bags
123361954,dataset/polyvore_outfits/images/123361954.jpg,bags
202498843,dataset/polyvore_outfits/images/202498843.jpg,bags
162917740,dataset/polyvore_outfits/images/162917740.jpg,bags
202015021,dataset/polyvore_outfits/images/202015021.jpg,bags
85885619,dataset/polyvore_outfits/images/85885619.jpg,bags
153479147,dataset/polyvore_outfits/images/153479147.jpg,bags
128003396,dataset/polyvore_outfits/images/128003396.jpg,bags
188228279,dataset/polyvore_outfits/images/188228279.jpg,bags
151304924,dataset/polyvore_outfits/images/151304924.jpg,bags
186145270,dataset/polyvore_outfits/images/186145270.jpg,bags
210548385,dataset/polyvore_outfits/images/210548385.jpg,bags
195018298,dataset/polyvore_outfits/images/195018298.jpg,bags
186527749,dataset/polyvore_outfits/images/186527749.jpg,bags
195048040,dataset/polyvore_outfits/images/195048040.jpg,bags
212551472,dataset/polyvore_outfits/images/212551472.jpg,bags
135720133,dataset/polyvore_outfits/images/135720133.jpg,bags
206646837,dataset/polyvore_outfits/images/206646837.jpg,bags
212300910,dataset/polyvore_outfits/images/212300910.jpg,bags
173989136,dataset/polyvore_outfits/images/173989136.jpg,bags
193892967,dataset/polyvore_outfits/images/193892967.jpg,bags
155311718,dataset/polyvore_outfits/images/155311718.jpg,bags
190948201,dataset/polyvore_outfits/images/190948201.jpg,bags
205553626,dataset/polyvore_outfits/images/205553626.jpg,bags
137453028,dataset/polyvore_outfits/images/137453028.jpg,bags
176753334,dataset/polyvore_outfits/images/176753334.jpg,bags
88015476,dataset/polyvore_outfits/images/88015476.jpg,bags
122881624,dataset/polyvore_outfits/images/122881624.jpg,bags
213653134,dataset/polyvore_outfits/images/213653134.jpg,bags
154471390,dataset/polyvore_outfits/images/154471390.jpg,bottoms
153715213,dataset/polyvore_outfits/images/153715213.jpg,bottoms
206635340,dataset/polyvore_outfits/images/206635340.jpg,bottoms
208616885,dataset/polyvore_outfits/images/208616885.jpg,bottoms
214699402,dataset/polyvore_outfits/images/214699402.jpg,bottoms
179002235,dataset/polyvore_outfits/images/179002235.jpg,bottoms
211084317,dataset/polyvore_outfits/images/211084317.jpg,bottoms
185262156,dataset/polyvore_outfits/images/185262156.jpg,bottoms
98782516,dataset/polyvore_outfits/images/98782516.jpg,bottoms
136164888,dataset/polyvore_outfits/images/136164888.jpg,bottoms
176702667,dataset/polyvore_outfits/images/176702667.jpg,bottoms
81140445,dataset/polyvore_outfits/images/81140445.jpg,bottoms
6690659,dataset/polyvore_outfits/images/6690659.jpg,bottoms
135604368,dataset/polyvore_outfits/images/135604368.jpg,bottoms
62811969,dataset/polyvore_outfits/images/62811969.jpg,bottoms
154722979,dataset/polyvore_outfits/images/154722979.jpg,bottoms
169662821,dataset/polyvore_outfits/images/169662821.jpg,bottoms
65667916,dataset/polyvore_outfits/images/65667916.jpg,bottoms
204176097,dataset/polyvore_outfits/images/204176097.jpg,bottoms
211667507,dataset/polyvore_outfits/images/211667507.jpg,bottoms
145056687,dataset/polyvore_outfits/images/145056687.jpg,bottoms
77363071,dataset/polyvore_outfits/images/77363071.jpg,bottoms
151238048,dataset/polyvore_outfits/images/151238048.jpg,bottoms
201897094,dataset/polyvore_outfits/images/201897094.jpg,bottoms
208589480,dataset/polyvore_outfits/images/208589480.jpg,bottoms
180461707,dataset/polyvore_outfits/images/180461707.jpg,bottoms
2580412,dataset/polyvore_outfits/images/2580412.jpg,bottoms
191533708,dataset/polyvore_outfits/images/191533708.jpg,bottoms
203965058,dataset/polyvore_outfits/images/203965058.jpg,bottoms
174360556,dataset/polyvore_outfits/images/174360556.jpg,bottoms
87880393,dataset/polyvore_outfits/images/87880393.jpg,bottoms
143003353,dataset/polyvore_outfits/images/143003353.jpg,bottoms
149361123,dataset/polyvore_outfits/images/149361123.jpg,bottoms
81047195,dataset/polyvore_outfits/images/81047195.jpg,bottoms
154096487,dataset/polyvore_outfits/images/154096487.jpg,bottoms
201895261,dataset/polyvore_outfits/images/201895261.jpg,bottoms
188856803,dataset/polyvore_outfits/images/188856803.jpg,bottoms
146808969,dataset/polyvore_outfits/images/146808969.jpg,bottoms
89400074,dataset/polyvore_outfits/images/89400074.jpg,bottoms
166967858,dataset/polyvore_outfits/images/166967858.jpg,bottoms
102820937,dataset/polyvore_outfits/images/102820937.jpg,bottoms
78929468,dataset/polyvore_outfits/images/78929468.jpg,bottoms
140985679,dataset/polyvore_outfits/images/140985679.jpg,bottoms
96294430,dataset/polyvore_outfits/images/96294430.jpg,bottoms
89167097,dataset/polyvore_outfits/images/89167097.jpg,bottoms
201071570,dataset/polyvore_outfits/images/201071570.jpg,bottoms
191541795,dataset/polyvore_outfits/images/191541795.jpg,bottoms
178813992,dataset/polyvore_outfits/images/178813992.jpg,bottoms
214706451,dataset/polyvore_outfits/images/214706451.jpg,bottoms
29588488,dataset/polyvore_outfits/images/29588488.jpg,bottoms
103972008,dataset/polyvore_outfits/images/103972008.jpg,bottoms
144745290,dataset/polyvore_outfits/images/144745290.jpg,bottoms
155030278,dataset/polyvore_outfits/images/155030278.jpg,bottoms
212738569,dataset/polyvore_outfits/images/212738569.jpg,bottoms
108980253,dataset/polyvore_outfits/images/108980253.jpg,bottoms
167431306,dataset/polyvore_outfits/images/167431306.jpg,bottoms
198472134,dataset/polyvore_outfits/images/198472134.jpg,bottoms
185085594,dataset/polyvore_outfits/images/185085594.jpg,bottoms
52392050,dataset/polyvore_outfits/images/52392050.jpg,bottoms
210213312,dataset/polyvore_outfits/images/210213312.jpg,bottoms
211476673,dataset/polyvore_outfits/images/211476673.jpg,bottoms
135827977,dataset/polyvore_outfits/images/135827977.jpg,bottoms
204795590,dataset/polyvore_outfits/images/204795590.jpg,bottoms
209558597,dataset/polyvore_outfits/images/209558597.jpg,bottoms
207939040,dataset/polyvore_outfits/images/207939040.jpg,bottoms
157078713,dataset/polyvore_outfits/images/157078713.jpg,bottoms
199476812,dataset/polyvore_outfits/images/199476812.jpg,bottoms
213080809,dataset/polyvore_outfits/images/213080809.jpg,bottoms
138547890,dataset/polyvore_outfits/images/138547890.jpg,bottoms
153700903,dataset/polyvore_outfits/images/153700903.jpg,bottoms
145392668,dataset/polyvore_outfits/images/145392668.jpg,bottoms
195493289,dataset/polyvore_outfits/images/195493289.jpg,bottoms
136624641,dataset/polyvore_outfits/images/136624641.jpg,bottoms
167927609,dataset/polyvore_outfits/images/167927609.jpg,bottoms
120951694,dataset/polyvore_outfits/images/120951694.jpg,bottoms
208952733,dataset/polyvore_outfits/images/208952733.jpg,bottoms
143476244,dataset/polyvore_outfits/images/143476244.jpg,bottoms
103364077,dataset/polyvore_outfits/images/103364077.jpg,bottoms
168358942,dataset/polyvore_outfits/images/168358942.jpg,bottoms
185602908,dataset/polyvore_outfits/images/185602908.jpg,bottoms
142676927,dataset/polyvore_outfits/images/142676927.jpg,bottoms
178302260,dataset/polyvore_outfits/images/178302260.jpg,bottoms
175234165,dataset/polyvore_outfits/images/175234165.jpg,bottoms
149659901,dataset/polyvore_outfits/images/149659901.jpg,bottoms
190790996,dataset/polyvore_outfits/images/190790996.jpg,bottoms
166530817,dataset/polyvore_outfits/images/166530817.jpg,bottoms
17691471,dataset/polyvore_outfits/images/17691471.jpg,bottoms
204965792,dataset/polyvore_outfits/images/204965792.jpg,bottoms
200250423,dataset/polyvore_outfits/images/200250423.jpg,bottoms
133448240,dataset/polyvore_outfits/images/133448240.jpg,bottoms
209770247,dataset/polyvore_outfits/images/209770247.jpg,bottoms
104256666,dataset/polyvore_outfits/images/104256666.jpg,bottoms
208603218,dataset/polyvore_outfits/images/208603218.jpg,bottoms
123369411,dataset/polyvore_outfits/images/123369411.jpg,bottoms
189413309,dataset/polyvore_outfits/images/189413309.jpg,bottoms
168298510,dataset/polyvore_outfits/images/168298510.jpg,bottoms
207099499,dataset/polyvore_outfits/images/207099499.jpg,bottoms
208626982,dataset/polyvore_outfits/images/208626982.jpg,bottoms
108090427,dataset/polyvore_outfits/images/108090427.jpg,bottoms
160465379,dataset/polyvore_outfits/images/160465379.jpg,bottoms
209277118,dataset/polyvore_outfits/images/209277118.jpg,hats
138801153,dataset/polyvore_outfits/images/138801153.jpg,hats
111667370,dataset/polyvore_outfits/images/111667370.jpg,hats
187153756,dataset/polyvore_outfits/images/187153756.jpg,hats
205546684,dataset/polyvore_outfits/images/205546684.jpg,hats
165107872,dataset/polyvore_outfits/images/165107872.jpg,hats
94779222,dataset/polyvore_outfits/images/94779222.jpg,hats
130386071,dataset/polyvore_outfits/images/130386071.jpg,hats
87706426,dataset/polyvore_outfits/images/87706426.jpg,hats
211323991,dataset/polyvore_outfits/images/211323991.jpg,hats
177543143,dataset/polyvore_outfits/images/177543143.jpg,hats
143066926,dataset/polyvore_outfits/images/143066926.jpg,hats
194973085,dataset/polyvore_outfits/images/194973085.jpg,hats
211189913,dataset/polyvore_outfits/images/211189913.jpg,hats
163516813,dataset/polyvore_outfits/images/163516813.jpg,hats
201192293,dataset/polyvore_outfits/images/201192293.jpg,hats
195363844,dataset/polyvore_outfits/images/195363844.jpg,hats
192638393,dataset/polyvore_outfits/images/192638393.jpg,hats
141882582,dataset/polyvore_outfits/images/141882582.jpg,hats
196433421,dataset/polyvore_outfits/images/196433421.jpg,hats
84557144,dataset/polyvore_outfits/images/84557144.jpg,hats
173296331,dataset/polyvore_outfits/images/173296331.jpg,hats
176035368,dataset/polyvore_outfits/images/176035368.jpg,hats
171887606,dataset/polyvore_outfits/images/171887606.jpg,hats
210533742,dataset/polyvore_outfits/images/210533742.jpg,hats
147123407,dataset/polyvore_outfits/images/147123407.jpg,hats
168551502,dataset/polyvore_outfits/images/168551502.jpg,hats
78622482,dataset/polyvore_outfits/images/78622482.jpg,hats
182065248,dataset/polyvore_outfits/images/182065248.jpg,hats
149216229,dataset/polyvore_outfits/images/149216229.jpg,hats
153229654,dataset/polyvore_outfits/images/153229654.jpg,hats
30075104,dataset/polyvore_outfits/images/30075104.jpg,hats
145605832,dataset/polyvore_outfits/images/145605832.jpg,hats
117464853,dataset/polyvore_outfits/images/117464853.jpg,hats
176538960,dataset/polyvore_outfits/images/176538960.jpg,hats
174336568,dataset/polyvore_outfits/images/174336568.jpg,hats
207220586,dataset/polyvore_outfits/images/207220586.jpg,hats
154725145,dataset/polyvore_outfits/images/154725145.jpg,hats
194204768,dataset/polyvore_outfits/images/194204768.jpg,hats
212498591,dataset/polyvore_outfits/images/212498591.jpg,hats
109426231,dataset/polyvore_outfits/images/109426231.jpg,hats
193526088,dataset/polyvore_outfits/images/193526088.jpg,hats
104269794,dataset/polyvore_outfits/images/104269794.jpg,hats
195687968,dataset/polyvore_outfits/images/195687968.jpg,hats
204338696,dataset/polyvore_outfits/images/204338696.jpg,hats
181836303,dataset/polyvore_outfits/images/181836303.jpg,hats
138334445,dataset/polyvore_outfits/images/138334445.jpg,hats
184791129,dataset/polyvore_outfits/images/184791129.jpg,hats
207555717,dataset/polyvore_outfits/images/207555717.jpg,hats
120125640,dataset/polyvore_outfits/images/120125640.jpg,hats
204459532,dataset/polyvore_outfits/images/204459532.jpg,hats
32124437,dataset/polyvore_outfits/images/32124437.jpg,hats
120711558,dataset/polyvore_outfits/images/120711558.jpg,hats
193250844,dataset/polyvore_outfits/images/193250844.jpg,hats
206707431,dataset/polyvore_outfits/images/206707431.jpg,hats
153361692,dataset/polyvore_outfits/images/153361692.jpg,hats
113184718,dataset/polyvore_outfits/images/113184718.jpg,hats
195572295,dataset/polyvore_outfits/images/195572295.jpg,hats
40341472,dataset/polyvore_outfits/images/40341472.jpg,hats
37908613,dataset/polyvore_outfits/images/37908613.jpg,hats
208914362,dataset/polyvore_outfits/images/208914362.jpg,hats
185932592,dataset/polyvore_outfits/images/185932592.jpg,hats
136810821,dataset/polyvore_outfits/images/136810821.jpg,hats
149949675,dataset/polyvore_outfits/images/149949675.jpg,hats
173302698,dataset/polyvore_outfits/images/173302698.jpg,hats
182333738,dataset/polyvore_outfits/images/182333738.jpg,hats
162372852,dataset/polyvore_outfits/images/162372852.jpg,hats
194823682,dataset/polyvore_outfits/images/194823682.jpg,hats
183809686,dataset/polyvore_outfits/images/183809686.jpg,hats
169878271,dataset/polyvore_outfits/images/169878271.jpg,hats
175167068,dataset/polyvore_outfits/images/175167068.jpg,hats
171873171,dataset/polyvore_outfits/images/171873171.jpg,hats
207548433,dataset/polyvore_outfits/images/207548433.jpg,hats
113551353,dataset/polyvore_outfits/images/113551353.jpg,hats
174136851,dataset/polyvore_outfits/images/174136851.jpg,hats
172240584,dataset/polyvore_outfits/images/172240584.jpg,hats
201398021,dataset/polyvore_outfits/images/201398021.jpg,hats
188735844,dataset/polyvore_outfits/images/188735844.jpg,hats
181418563,dataset/polyvore_outfits/images/181418563.jpg,hats
189943721,dataset/polyvore_outfits/images/189943721.jpg,hats
169866516,dataset/polyvore_outfits/images/169866516.jpg,hats
206928172,dataset/polyvore_outfits/images/206928172.jpg,hats
195599924,dataset/polyvore_outfits/images/195599924.jpg,hats
205519546,dataset/polyvore_outfits/images/205519546.jpg,hats
159338171,dataset/polyvore_outfits/images/159338171.jpg,hats
151943565,dataset/polyvore_outfits/images/151943565.jpg,hats
180933845,dataset/polyvore_outfits/images/180933845.jpg,hats
174538759,dataset/polyvore_outfits/images/174538759.jpg,hats
69377279,dataset/polyvore_outfits/images/69377279.jpg,hats
159393711,dataset/polyvore_outfits/images/159393711.jpg,hats
188079513,dataset/polyvore_outfits/images/188079513.jpg,hats
188847205,dataset/polyvore_outfits/images/188847205.jpg,hats
75580592,dataset/polyvore_outfits/images/75580592.jpg,hats
170126745,dataset/polyvore_outfits/images/170126745.jpg,hats
126074089,dataset/polyvore_outfits/images/126074089.jpg,hats
138476783,dataset/polyvore_outfits/images/138476783.jpg,hats
209826489,dataset/polyvore_outfits/images/209826489.jpg,hats
203478722,dataset/polyvore_outfits/images/203478722.jpg,hats
137029495,dataset/polyvore_outfits/images/137029495.jpg,hats
149057706,dataset/polyvore_outfits/images/149057706.jpg,hats
157120813,dataset/polyvore_outfits/images/157120813.jpg,outerwear
161891269,dataset/polyvore_outfits/images/161891269.jpg,outerwear
121196058,dataset/polyvore_outfits/images/121196058.jpg,outerwear
131664848,dataset/polyvore_outfits/images/131664848.jpg,outerwear
194203163,dataset/polyvore_outfits/images/194203163.jpg,outerwear
143865372,dataset/polyvore_outfits/images/143865372.jpg,outerwear
154624230,dataset/polyvore_outfits/images/154624230.jpg,outerwear
144210437,dataset/polyvore_outfits/images/144210437.jpg,outerwear
177494637,dataset/polyvore_outfits/images/177494637.jpg,outerwear
146623011,dataset/polyvore_outfits/images/146623011.jpg,outerwear
122131834,dataset/polyvore_outfits/images/122131834.jpg,outerwear
176062223,dataset/polyvore_outfits/images/176062223.jpg,outerwear
94201596,dataset/polyvore_outfits/images/94201596.jpg,outerwear
183747634,dataset/polyvore_outfits/images/183747634.jpg,outerwear
176320265,dataset/polyvore_outfits/images/176320265.jpg,outerwear
203670012,dataset/polyvore_outfits/images/203670012.jpg,outerwear
85807573,dataset/polyvore_outfits/images/85807573.jpg,outerwear
50016184,dataset/polyvore_outfits/images/50016184.jpg,outerwear
171935024,dataset/polyvore_outfits/images/171935024.jpg,outerwear
151389380,dataset/polyvore_outfits/images/151389380.jpg,outerwear
192584298,dataset/polyvore_outfits/images/192584298.jpg,outerwear
98376185,dataset/polyvore_outfits/images/98376185.jpg,outerwear
157596958,dataset/polyvore_outfits/images/157596958.jpg,outerwear
194997826,dataset/polyvore_outfits/images/194997826.jpg,outerwear
190746362,dataset/polyvore_outfits/images/190746362.jpg,outerwear
200271119,dataset/polyvore_outfits/images/200271119.jpg,outerwear
131281305,dataset/polyvore_outfits/images/131281305.jpg,outerwear
153253803,dataset/polyvore_outfits/images/153253803.jpg,outerwear
86464965,dataset/polyvore_outfits/images/86464965.jpg,outerwear
109707197,dataset/polyvore_outfits/images/109707197.jpg,outerwear
170207013,dataset/polyvore_outfits/images/170207013.jpg,outerwear
108349299,dataset/polyvore_outfits/images/108349299.jpg,outerwear
194793173,dataset/polyvore_outfits/images/194793173.jpg,outerwear
105493799,dataset/polyvore_outfits/images/105493799.jpg,outerwear
154036174,dataset/polyvore_outfits/images/154036174.jpg,outerwear
188614154,dataset/polyvore_outfits/images/188614154.jpg,outerwear
157735185,dataset/polyvore_outfits/images/157735185.jpg,outerwear
162495467,dataset/polyvore_outfits/images/162495467.jpg,outerwear
177227182,dataset/polyvore_outfits/images/177227182.jpg,outerwear
201804520,dataset/polyvore_outfits/images/201804520.jpg,outerwear
132521646,dataset/polyvore_outfits/images/132521646.jpg,outerwear
118391866,dataset/polyvore_outfits/images/118391866.jpg,outerwear
144890458,dataset/polyvore_outfits/images/144890458.jpg,outerwear
113119205,dataset/polyvore_outfits/images/113119205.jpg,outerwear
193130430,dataset/polyvore_outfits/images/193130430.jpg,outerwear
158720131,dataset/polyvore_outfits/images/158720131.jpg,outerwear
121212183,dataset/polyvore_outfits/images/121212183.jpg,outerwear
132625702,dataset/polyvore_outfits/images/132625702.jpg,outerwear
112323155,dataset/polyvore_outfits/images/112323155.jpg,outerwear
23916820,dataset/polyvore_outfits/images/23916820.jpg,outerwear
200191890,dataset/polyvore_outfits/images/200191890.jpg,outerwear
182696947,dataset/polyvore_outfits/images/182696947.jpg,outerwear
